replication,monitoring_dates,ncv_epoch,trajectory_id,training_seed,validation_seed,pilot_seed,pricing_seed,mc_price,mc_observation_variance,mc_standard_error,gcv_price,gcv_observation_variance,gcv_estimator_variance,gcv_standard_error,ncv_price,ncv_observation_variance,ncv_estimator_variance,ncv_standard_error,gcv_vrr_vs_mc,ncv_vrr_vs_mc,ncv_to_gcv_advantage,ncv_beats_gcv,gcv_reporting_observations,required_ncv_observations_to_match_gcv_reporting_n,required_ncv_observations_reason,optimizer_cumulative_training_runtime_s,training_data_generation_runtime_s,ncv_setup_cost_s,gcv_setup_cost_s,mc_marginal_pricing_runtime_s,gcv_marginal_pricing_runtime_s,ncv_marginal_pricing_runtime_50000_s,ncv_marginal_pricing_runtime_matched_measured_s,ncv_marginal_pricing_runtime_matched_projected_s,break_even_q,break_even_failure_reason,break_even_verified_q,break_even_verified_q_minus_1,break_even_q_minus_1_verification_status
12,12,25,rep12_m12,1201042,1202042,1203042,1204042,6.160823505850539,72.27778047091364,0.03802046303529552,6.156557116407007,0.056618806856760226,1.1323761371352046e-06,0.0010641316352478225,6.1565457987971755,0.12416878797478188,2.4833757594956376e-06,0.0015758730150286975,1276.5684139859925,582.0929852805918,0.45598260062149637,False,50000,109654,,0.27763862500023606,7.710000318184029e-07,0.2776393960002679,0.0001316580001002876,0.019845171999804734,0.02667133199975069,0.023969644000317203,0.05084570100007113,0.05256734686421565,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
12,12,1000,rep12_m12,1201042,1202042,1203042,1204042,6.160823505850539,72.27778047091364,0.03802046303529552,6.156557116407007,0.056618806856760226,1.1323761371352046e-06,0.0010641316352478225,6.156076962389328,0.00400329680213087,8.006593604261741e-08,0.0002829592480245475,1276.5684139859925,18054.56453601984,14.143045008959424,True,50000,3536,,11.039483652999934,7.710000318184029e-07,11.039484423999966,0.0001316580001002876,0.019687054000314674,0.026645324000128312,0.02792038000006869,0.003833845999906771,0.001974529273604858,484,,True,True,verified_against_q_minus_1
12,252,25,rep12_m252,1201042,1202042,1203042,1204042,5.810838754048117,64.5613425520043,0.03593364511206853,5.781573196732043,0.05024307748018264,1.0048615496036527e-06,0.00100242782762833,5.785178096868817,0.25217055449496706,5.043411089899341e-06,0.0022457540136665327,1284.9798577220754,256.02252682238856,0.19924244359460064,False,50000,250951,,0.39671856299992214,1.0720000318542589e-06,0.396719634999954,0.00013306000028023846,0.3427066819999709,0.3931711449999966,0.33730747199979305,NA,1.6929529481164014,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
12,252,1000,rep12_m252,1201042,1202042,1203042,1204042,5.810838754048117,64.5613425520043,0.03593364511206853,5.781573196732043,0.05024307748018264,1.0048615496036527e-06,0.00100242782762833,5.784372371675205,0.24938860855295225,4.987772171059045e-06,0.002233332078097443,1284.9798577220754,258.8784745486725,0.20146500584654659,False,50000,248183,,15.199728359999881,1.0720000318542589e-06,15.199729431999913,0.00013306000028023846,0.3434532050000598,0.39774793900005534,0.3385449880001943,NA,1.6804222151370443,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
13,12,25,rep13_m12,1301042,1302042,1303042,1304042,6.180491150777537,73.53730943056105,0.0383503088463603,6.1567799467673545,0.05690962443477879,1.1381924886955759e-06,0.001066861044698688,6.157319048805851,0.13493136066898365,2.698627213379673e-06,0.0016427498937390539,1292.1770291216453,544.9979090551401,0.42176721669909367,False,50000,118549,,0.2794256869997298,9.319996934209485e-07,0.2794266189994232,0.00013370099986786954,0.019555096999738453,0.026612333000230137,0.023465497999950458,0.05409794800016243,0.05563622644792253,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
13,12,1000,rep13_m12,1301042,1302042,1303042,1304042,6.180491150777537,73.53730943056105,0.0383503088463603,6.1567799467673545,0.05690962443477879,1.1381924886955759e-06,0.001066861044698688,6.155955329017695,0.0031871944770181663,6.374388954036333e-08,0.00025247552265588705,1292.1770291216453,23072.73997894227,17.85571129880394,True,50000,2801,,10.978803626999706,9.319996934209485e-07,10.9788045589994,0.00013370099986786954,0.019632752999768854,0.026612073000251257,0.023448124999958964,0.001541638000162493,0.0013135639624977011,438,,True,True,verified_against_q_minus_1
13,252,25,rep13_m252,1301042,1302042,1303042,1304042,5.824235453786,64.80496294161578,0.03600137856849812,5.78458390763032,0.05134668012496912,1.0269336024993822e-06,0.0010133773248397569,5.782651099847434,0.257090332402626,5.14180664805252e-06,0.0022675552138928215,1262.1061923359307,252.0707890335041,0.19972232967732023,False,50000,250348,,0.4014902490002896,1.0919998203462455e-06,0.40149134100010997,0.000134993999836297,0.34521048699980383,0.3925525489999018,0.338626330000352,NA,1.6954884892585627,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
13,252,1000,rep13_m252,1301042,1302042,1303042,1304042,5.824235453786,64.80496294161578,0.03600137856849812,5.78458390763032,0.05134668012496912,1.0269336024993822e-06,0.0010133773248397569,5.7803064542909315,0.2938301392476832,5.876602784953664e-06,0.002424170535452006,1262.1061923359307,220.5524698982246,0.17474953473607618,False,50000,286124,,15.372064482000042,1.0919998203462455e-06,15.372065573999862,0.000134993999836297,0.3490845689998423,0.39463180799975817,0.33840218800014554,NA,1.9364997527870729,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
14,12,25,rep14_m12,1401042,1402042,1403042,1404042,6.174352925168621,73.15594089569356,0.03825073617479631,6.154761099321861,0.05570128852366354,1.1140257704732707e-06,0.001055474192234595,6.15744382331618,0.11081886441846278,2.216377288369256e-06,0.0014887502437847847,1313.3617342552996,660.1397810705732,0.5026336338669748,False,50000,99477,,0.2747024780001084,7.510002433264162e-07,0.2747032290003517,0.00015752599983898108,0.01977059199998621,0.026566315999843937,0.025360528999954113,0.04606828299984045,0.05045578686656871,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
14,12,1000,rep14_m12,1401042,1402042,1403042,1404042,6.174352925168621,73.15594089569356,0.03825073617479631,6.154761099321861,0.05570128852366354,1.1140257704732707e-06,0.001055474192234595,6.156230072666546,0.0025493794174527994,5.0987588349055985e-08,0.00022580431428353176,1313.3617342552996,28695.587794768886,21.848959845811113,True,50000,2289,,10.959792765000202,7.510002433264162e-07,10.959793516000445,0.00015752599983898108,0.019656147000205237,0.026589869999952498,0.02343200399991474,0.0014738110003236216,0.0010727171431160968,437,,True,True,verified_against_q_minus_1
14,252,25,rep14_m252,1401042,1402042,1403042,1404042,5.703284828547144,62.939116877066944,0.03547932267590996,5.780784186397892,0.046687969726106185,9.337593945221236e-07,0.0009663122655343476,5.7768493555243055,0.28012747208455635,5.602549441691127e-06,0.0023669705198187674,1348.0799710567348,224.68027290828798,0.16666687268720806,False,50000,300000,,0.3983580159997473,7.310000000870787e-07,0.3983587469997474,0.00013465299980452983,0.34281185300005745,0.39332422899997255,0.34061770900007105,NA,2.0437062540004263,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
14,252,1000,rep14_m252,1401042,1402042,1403042,1404042,5.703284828547144,62.939116877066944,0.03547932267590996,5.780784186397892,0.046687969726106185,9.337593945221236e-07,0.0009663122655343476,5.779427043491401,0.3009134178380244,6.018268356760488e-06,0.002453215921349054,1348.0799710567348,209.16022066834452,0.1551541638174386,False,50000,322261,,15.210721465000006,7.310000000870787e-07,15.210722196000006,0.00013465299980452983,0.3433153700002549,0.3938610879999942,0.33924856599969644,NA,2.1865316425525636,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
15,12,25,rep15_m12,1501042,1502042,1503042,1504042,6.157524309696986,72.32392847528554,0.03803259877402162,6.155975933757486,0.05827754726568504,1.165550945313701e-06,0.0010796068475670674,6.154082499858709,0.11975606910357667,2.395121382071533e-06,0.0015476179703245673,1241.0256070929615,603.9270411650936,0.4866354390380079,False,50000,102747,,0.2739620150000519,8.619999789516442e-07,0.27396287700003086,0.00013199799968788284,0.019696435000241763,0.026716530000157945,0.025524339000185137,0.04728004500020688,0.05245098518504045,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
15,12,1000,rep15_m12,1501042,1502042,1503042,1504042,6.157524309696986,72.32392847528554,0.03803259877402162,6.155975933757486,0.05827754726568504,1.165550945313701e-06,0.0010796068475670674,6.155605942948372,0.002421989923112343,4.843979846224686e-08,0.00022009043246412795,1241.0256070929615,29861.366385185753,24.06184547241895,True,50000,2078,,10.878686433999974,8.619999789516442e-07,10.878687295999953,0.00013199799968788284,0.019561490999876696,0.02661353599978611,0.023523417999967933,0.0014562670003215317,0.0009776332520786673,433,,True,True,verified_against_q_minus_1
15,252,25,rep15_m252,1501042,1502042,1503042,1504042,5.784919467649667,63.63456150876701,0.03567479824995987,5.781633551845367,0.04768611692179003,9.537223384358006e-07,0.000976587086969616,5.778683177020906,0.2585364493251679,5.170728986503358e-06,0.0022739236984787676,1334.4462836664602,246.13381082190153,0.1844463983560553,False,50000,271082,,0.39640308200023355,8.910001270123757e-07,0.39640397300036057,0.00012786100023731706,0.3434982459998537,0.3932057380002334,0.3401245549998748,NA,1.8440328923695213,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
15,252,1000,rep15_m252,1501042,1502042,1503042,1504042,5.784919467649667,63.63456150876701,0.03567479824995987,5.781633551845367,0.04768611692179003,9.537223384358006e-07,0.000976587086969616,5.780194582974487,0.2633049881787092,5.266099763574184e-06,0.002294798414583334,1334.4462836664602,241.67624756724032,0.18110601417632363,False,50000,276082,,15.14205618699998,8.910001270123757e-07,15.142057078000107,0.00012786100023731706,0.3450172319999183,0.3923363330000029,0.3391954380003881,NA,1.8729150982804628,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
16,12,25,rep16_m12,1601042,1602042,1603042,1604042,6.137332147937321,71.60461221503977,0.037842994652918197,6.155931671054868,0.05578687865059029,1.1157375730118057e-06,0.0010562847973022264,6.157884983446459,0.12606810284285117,2.5213620568570234e-06,0.0015878797362700436,1283.538601675864,567.9835787193349,0.4425138269918349,False,50000,112991,,0.27350208500001827,7.520002327510156e-07,0.273502837000251,0.00012824100031139096,0.019773339000039414,0.026575765999950818,0.02461645299990778,0.05093442499992307,0.055628752818251595,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
16,12,1000,rep16_m12,1601042,1602042,1603042,1604042,6.137332147937321,71.60461221503977,0.037842994652918197,6.155931671054868,0.05578687865059029,1.1157375730118057e-06,0.0010562847973022264,6.155596469521595,0.003388585491644577,6.777170983289154e-08,0.00026033000179174803,1283.538601675864,21131.121641050293,16.463175796552008,True,50000,3038,,10.88679900399984,7.520002327510156e-07,10.886799756000073,0.00012824100031139096,0.01962465000042357,0.02661583100007192,0.026492330000110087,0.003446779000114475,0.001609673970806689,470,,True,True,verified_against_q_minus_1
16,252,25,rep16_m252,1601042,1602042,1603042,1604042,5.799328843887266,64.42975541683894,0.035897006955131774,5.782975976681967,0.0485056221179027,9.70112442358054e-07,0.0009849428624839382,5.787301807409305,0.266234906108455,5.324698122169101e-06,0.0023075307413269928,1328.2945894442798,242.00341104254923,0.18219106888314324,False,50000,274438,,0.400021426999956,7.510002433264162e-07,0.40002217800019935,0.00016354700028387015,0.343531030000122,0.3949019289998432,0.3404016370000136,NA,1.8683828891001946,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
16,252,1000,rep16_m252,1601042,1602042,1603042,1604042,5.799328843887266,64.42975541683894,0.035897006955131774,5.782975976681967,0.0485056221179027,9.70112442358054e-07,0.0009849428624839382,5.782120699153241,0.3709853583251806,7.419707166503612e-06,0.002723913942565663,1328.2945894442798,173.67196297910007,0.1307480767890197,False,50000,382415,,15.432680203000018,7.510002433264162e-07,15.432680954000261,0.00016354700028387015,0.3451836670001285,0.39516832999970575,0.3406175830000393,NA,2.605145460059201,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
17,12,25,rep17_m12,1701042,1702042,1703042,1704042,6.159276525788098,71.80102958718018,0.03789486233968404,6.157018361902414,0.05778182769578694,1.1556365539157389e-06,0.001075005373900865,6.156848300373064,0.11084587095803582,2.216917419160716e-06,0.001488931636832503,1242.6230261389849,647.7555633476209,0.5212808307281204,False,50000,95918,,0.27485088299999916,1.1020001693395898e-06,0.2748519850001685,0.0001347929996882158,0.01991860699990866,0.026608442999986437,0.025411643000097683,0.04495495400033178,0.0487486794656674,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
17,12,1000,rep17_m12,1701042,1702042,1703042,1704042,6.159276525788098,71.80102958718018,0.03789486233968404,6.157018361902414,0.05778182769578694,1.1556365539157389e-06,0.001075005373900865,6.156284164393977,0.0032847040050174594,6.569408010034919e-08,0.00025630856423527717,1242.6230261389849,21859.208463685765,17.591182525890886,True,50000,2843,,10.974669330999859,1.1020001693395898e-06,10.974670433000028,0.0001347929996882158,0.019624554000074568,0.02665637300015078,0.023746612999730132,0.0015490820001105021,0.0013502324151646553,438,,True,True,verified_against_q_minus_1
17,252,25,rep17_m252,1701042,1702042,1703042,1704042,5.722697137928293,63.44903284547427,0.035622754763065215,5.781309082598557,0.04743152865840228,9.486305731680456e-07,0.0009739766799919008,5.778889468895501,0.2803682761457146,5.6073655229142916e-06,0.0023679876526101844,1337.6974059265233,226.30603475443914,0.16917580444711547,False,50000,295551,,0.4045733160000964,8.519996299582999e-07,0.40457416799972634,0.00013274899993120926,0.3432098349999251,0.39154602200005684,0.33778503799976534,NA,1.996654115317373,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
17,252,1000,rep17_m252,1701042,1702042,1703042,1704042,5.722697137928293,63.44903284547427,0.035622754763065215,5.781309082598557,0.04743152865840228,9.486305731680456e-07,0.0009739766799919008,5.780643320734212,0.2601778341353277,5.203556682706554e-06,0.0022811305711656566,1337.6974059265233,243.8679415421384,0.18230426437377237,False,50000,274267,,15.126597160000074,8.519996299582999e-07,15.126598011999704,0.00013274899993120926,0.34238505500024985,0.39353522100009286,0.34178808300021046,NA,1.8748238432043745,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
18,12,25,rep18_m12,1801042,1802042,1803042,1804042,6.123090094651009,71.93423868838495,0.03792999833598334,6.156368259447608,0.05622812128533881,1.1245624257067761e-06,0.001060453877218041,6.1534411012116355,0.10249602991201036,2.049920598240207e-06,0.0014317543777618447,1279.3285111437901,701.8246340871764,0.5485882851619609,False,50000,91144,,0.27269061700008024,7.31999989511678e-07,0.27269134900006975,0.00013491399977283436,0.01979652599993642,0.026645185999768728,0.023335947999839846,0.042398722999678284,0.04253863288994806,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
18,12,1000,rep18_m12,1801042,1802042,1803042,1804042,6.123090094651009,71.93423868838495,0.03792999833598334,6.156368259447608,0.05622812128533881,1.1245624257067761e-06,0.001060453877218041,6.155844481238019,0.002414383441377041,4.8287668827540815e-08,0.00021974455357878797,1279.3285111437901,29794.040770656273,23.28881167825984,True,50000,2147,,10.871484753000004,7.31999989511678e-07,10.871485484999994,0.00013491399977283436,0.019648678000066866,0.026603438000165625,0.024439590999918437,0.0014161109997985477,0.0010494360375364977,432,,True,True,verified_against_q_minus_1
18,252,25,rep18_m252,1801042,1802042,1803042,1804042,5.744027133871242,63.73973899139345,0.03570426836987237,5.781457533996077,0.04809934140321296,9.619868280642592e-07,0.0009808092720117706,5.779669673276227,0.27031531788960256,5.4063063577920515e-06,0.0023251465239403843,1325.1686433098591,235.79773240014802,0.1779379051795239,False,50000,280997,,0.40152570899999773,7.210001058410853e-07,0.4015264300001036,0.00013135700010025175,0.34392607600011615,0.39320227599955615,0.3398604580002029,NA,1.9099953823336604,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
18,252,1000,rep18_m252,1801042,1802042,1803042,1804042,5.744027133871242,63.73973899139345,0.03570426836987237,5.781457533996077,0.04809934140321296,9.619868280642592e-07,0.0009808092720117706,5.780542440758962,0.28867815595957064,5.773563119191412e-06,0.0024028239883918698,1325.1686433098591,220.7986218407194,0.16661926235232455,False,50000,300086,,15.443768709999858,7.210001058410853e-07,15.443769430999964,0.00013135700010025175,0.34509845899992797,0.39525277800021286,0.3397607360002439,NA,2.039148804467384,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
19,12,25,rep19_m12,1901042,1902042,1903042,1904042,6.173488747439312,72.10924340744799,0.037976109176019596,6.156923296375228,0.05561820388680805,1.112364077736161e-06,0.0010546867201857435,6.1543759094265775,0.11148942821162408,2.2297885642324816e-06,0.0014932476566974688,1296.5043523196443,646.7809958678195,0.49886527161334204,False,50000,100228,,0.2797612240001399,9.920004231389612e-07,0.27976221600056306,0.0001412860001437366,0.019759091999731027,0.026660338000056072,0.024463147000005847,0.046723723000013706,0.04903784595033173,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
19,12,1000,rep19_m12,1901042,1902042,1903042,1904042,6.173488747439312,72.10924340744799,0.037976109176019596,6.156923296375228,0.05561820388680805,1.112364077736161e-06,0.0010546867201857435,6.156356554519037,0.002924553142698431,5.849106285396862e-08,0.00024184925646767786,1296.5043523196443,24656.499604898316,19.017675922787358,True,50000,2630,,11.126732823000111,9.920004231389612e-07,11.126733815000534,0.0001412860001437366,0.01962712400018063,0.026680325999677734,0.0233308480001142,0.0014943599999241997,0.001227202604806007,442,,True,True,verified_against_q_minus_1
19,252,25,rep19_m252,1901042,1902042,1903042,1904042,5.79407155168785,64.01364214807796,0.035780900533127435,5.782190626089311,0.049371868820294554,9.874373764058911e-07,0.0009936988358682378,5.780971767041678,0.31900914345557313,6.380182869111463e-06,0.0025259023870908915,1296.5610514172968,200.66397299672647,0.15476631260624144,False,50000,323068,,0.40613465800015547,1.2630002856894862e-06,0.40613592100044116,0.0001376989998789213,0.3433802950003155,0.3950451629998497,0.33930252599975574,NA,2.1923557693937816,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
19,252,1000,rep19_m252,1901042,1902042,1903042,1904042,5.79407155168785,64.01364214807796,0.035780900533127435,5.782190626089311,0.049371868820294554,9.874373764058911e-07,0.0009936988358682378,5.781284644536164,0.3908589728595981,7.817179457191962e-06,0.002795921933315013,1296.5610514172968,163.77682640810843,0.12631632442535637,False,50000,395832,,15.336970371999996,1.2630002856894862e-06,15.336971635000282,0.0001376989998789213,0.3445297369999025,0.3946915080000508,0.3416504920000989,NA,2.704723950987663,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
20,12,25,rep20_m12,2001042,2002042,2003042,2004042,6.134217729624557,72.08373465393646,0.03796939152895038,6.154589795370109,0.054984948656596054,1.0996989731319212e-06,0.0010486653294220808,6.157074225755883,0.09445380998827338,1.8890761997654675e-06,0.0013744366845240517,1310.9721190089574,763.163864569209,0.5821358467532706,False,50000,85891,,0.2747469250002723,8.209999577957205e-07,0.2747477460002301,0.0001353839998046169,0.019686629999796423,0.026582234000215976,0.04090133199997581,0.045651123999959964,0.07026112613619843,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
20,12,1000,rep20_m12,2001042,2002042,2003042,2004042,6.134217729624557,72.08373465393646,0.03796939152895038,6.154589795370109,0.054984948656596054,1.0996989731319212e-06,0.0010486653294220808,6.155756710433348,0.0026151156761179536,5.2302313522359076e-08,0.00022869699062812146,1310.9721190089574,27564.262381288696,21.025818918350588,True,50000,2379,,11.153502953000043,8.209999577957205e-07,11.153503774,0.0001353839998046169,0.01962511400006406,0.026620345000083034,0.04252358200028539,0.017129081999883056,0.0020232720315735784,1176,,True,True,verified_against_q_minus_1
20,252,25,rep20_m252,2001042,2002042,2003042,2004042,5.854850123444673,65.44421747577621,0.03617850673418576,5.783119988874941,0.049669133018141874,9.933826603628374e-07,0.0009966858383476899,5.78175644202874,0.2861922943395992,5.723845886791984e-06,0.002392456036543197,1317.603378578652,228.67218569525608,0.1735516084832245,False,50000,288099,,0.3957358299999214,1.2820000847568735e-06,0.39573711200000616,0.00013583600002675666,0.34605337299990424,0.3946097309999459,0.3382275659996594,NA,1.9488604707387176,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
20,252,1000,rep20_m252,2001042,2002042,2003042,2004042,5.854850123444673,65.44421747577621,0.03617850673418576,5.783119988874941,0.049669133018141874,9.933826603628374e-07,0.0009966858383476899,5.780727794868075,0.2567025000454946,5.1340500009098925e-06,0.0022658442137335685,1317.603378578652,254.9418781047233,0.19348908954661198,False,50000,258413,,15.399697006999759,1.2820000847568735e-06,15.399698288999843,0.00013583600002675666,0.34354939100012416,0.39354328599984,0.33952222000016263,NA,1.7547391087380406,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
21,12,25,rep21_m12,2101042,2102042,2103042,2104042,6.179437416754565,72.57650783850234,0.038098952174174645,6.157330601576172,0.05741538509503115,1.148307701900623e-06,0.001071591200925345,6.1550777785700195,0.08404443015572541,1.6808886031145082e-06,0.0012964908804594456,1264.0602813754056,863.549288204177,0.6831551476837494,False,50000,73190,,0.2764900030001627,8.319998414663132e-07,0.27649083500000415,0.00013364100004764623,0.019828156000130548,0.026597963999847707,0.02418407599998318,0.03807389800022065,0.03540065044877538,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
21,12,1000,rep21_m12,2101042,2102042,2103042,2104042,6.179437416754565,72.57650783850234,0.038098952174174645,6.157330601576172,0.05741538509503115,1.148307701900623e-06,0.001071591200925345,6.156213310672443,0.0034699679208655015,6.939935841731002e-08,0.0002634375797362822,1264.0602813754056,20915.61348509523,16.546373454861865,True,50000,3022,,11.011383184000351,8.319998414663132e-07,11.011384016000193,0.00013364100004764623,0.01971765799999048,0.026638259000264952,0.024224733000210108,0.001653950000218174,0.001464142862532699,441,,True,True,verified_against_q_minus_1
21,252,25,rep21_m252,2101042,2102042,2103042,2104042,5.815834321386479,63.81548729039508,0.03572547754485448,5.7805406877030645,0.04872722315481691,9.745444630963381e-07,0.000987190185879265,5.784880864849401,0.2535514845091399,5.0710296901827975e-06,0.002251894688963673,1309.6475267560293,251.6865062491665,0.19217881231951697,False,50000,260175,,0.4002686439998797,8.419997357123066e-07,0.4002694859996154,0.00013657699992108974,0.3582400539999071,0.39701096999988295,0.34006349899982524,NA,1.7695204170455907,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
21,252,1000,rep21_m252,2101042,2102042,2103042,2104042,5.815834321386479,63.81548729039508,0.03572547754485448,5.7805406877030645,0.04872722315481691,9.745444630963381e-07,0.000987190185879265,5.787323395189536,0.24146689455989878,4.829337891197975e-06,0.0021975754574525934,1309.6475267560293,264.28255271475683,0.20179670278871098,False,50000,247775,,15.473592445999657,8.419997357123066e-07,15.473593287999392,0.00013657699992108974,0.3433369619997393,0.3945841390000169,0.3394462679998469,NA,1.6821259810732412,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
22,12,25,rep22_m12,2201042,2202042,2203042,2204042,6.251370221198871,73.26548484134545,0.038279363850864986,6.157462875649469,0.059492595867922236,1.1898519173584446e-06,0.0010908033357844322,6.154088062424459,0.11087159498843295,2.217431899768659e-06,0.0014891043951881476,1231.505934015722,660.8138436990026,0.5365900605482314,False,50000,93182,,0.27318246400000135,9.320001481682993e-07,0.2731833960001495,0.0001322779999100021,0.019764643000144133,0.026671036000152526,0.026296371000171348,0.04331981200039081,0.04900696885075933,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
22,12,1000,rep22_m12,2201042,2202042,2203042,2204042,6.251370221198871,73.26548484134545,0.038279363850864986,6.157462875649469,0.059492595867922236,1.1898519173584446e-06,0.0010908033357844322,6.156381425077614,0.0027018872572066575,5.403774514413315e-08,0.00023246020120470763,1231.505934015722,27116.41081467288,22.018903901056397,True,50000,2271,,10.920620255000358,9.320001481682993e-07,10.920621187000506,0.0001322779999100021,0.019632053999885102,0.026629508000041824,0.023451273999853584,0.0014622490002693667,0.0010651568650733498,434,,True,True,verified_against_q_minus_1
22,252,25,rep22_m252,2201042,2202042,2203042,2204042,5.814503044475091,65.21208244330252,0.03611428593875352,5.781861114842214,0.05072431794751497,1.0144863589502994e-06,0.001007217135949493,5.781730753307133,0.3007439201927093,6.014878403854186e-06,0.002452524903819365,1285.6177289713034,216.83591276430866,0.16866282089763301,False,50000,296450,,0.40009377399974255,1.1520000953169074e-06,0.40009492599983787,0.00013692700031242566,0.3440899739998713,0.395813681999698,0.3423811630000273,NA,2.0299779154271618,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
22,252,1000,rep22_m252,2201042,2202042,2203042,2204042,5.814503044475091,65.21208244330252,0.03611428593875352,5.781861114842214,0.05072431794751497,1.0144863589502994e-06,0.001007217135949493,5.782378212122219,0.32744000675082935,6.548800135016587e-06,0.0025590623546558194,1285.6177289713034,199.1573451588849,0.15491179117313675,False,50000,322765,,15.416865629999847,1.1520000953169074e-06,15.416866781999943,0.00013692700031242566,0.34388227499994173,0.39589505399999325,0.3400149239996608,NA,2.1948983388950105,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
23,12,25,rep23_m12,2301042,2302042,2303042,2304042,6.132585883674349,72.0674343991045,0.037965098287533645,6.155544580913855,0.0565212522771317,1.130425045542634e-06,0.0010632144870827494,6.154655939911723,0.12721053795746087,2.5442107591492174e-06,0.0015950582306452695,1275.0502067036248,566.5209467410931,0.44431265824874017,False,50000,112534,,0.27495361299997967,8.320002962136641e-07,0.2749544450002759,0.0001318879999416822,0.01977642800011381,0.02661569400015651,0.02350687000034668,0.052178899999944406,0.05290644217238027,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
23,12,1000,rep23_m12,2301042,2302042,2303042,2304042,6.132585883674349,72.0674343991045,0.037965098287533645,6.155544580913855,0.0565212522771317,1.130425045542634e-06,0.0010632144870827494,6.155660942554514,0.003240071620561593,6.480143241123187e-08,0.00025456125473298535,1275.0502067036248,22242.543634456215,17.444445338320953,True,50000,2867,,11.09720062400038,8.320002962136641e-07,11.097201456000676,0.0001318879999416822,0.019569106999824726,0.026728827000169986,0.02344087599976774,0.0016064199999163975,0.0013440998298266823,442,,True,True,verified_against_q_minus_1
23,252,25,rep23_m252,2301042,2302042,2303042,2304042,5.759450358584744,63.49845163853033,0.03563662487905675,5.782357204913861,0.04830060572949073,9.660121145898145e-07,0.000982859152976567,5.782890490496695,0.2590958383858486,5.181916767716972e-06,0.0022763823860935516,1314.6512487680936,245.07708048929632,0.1864198438323077,False,50000,268212,,0.40777527499994903,8.209999577957205e-07,0.40777609599990683,0.00013768900043942267,0.34558461599999646,0.3970680480001647,0.34141918499972235,NA,1.8314544489429105,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
23,252,1000,rep23_m252,2301042,2302042,2303042,2304042,5.759450358584744,63.49845163853033,0.03563662487905675,5.782357204913861,0.04830060572949073,9.660121145898145e-07,0.000982859152976567,5.778850171434474,0.23167118728200217,4.633423745640043e-06,0.0021525389068818347,1314.6512487680936,274.08868743456094,0.20848775497790636,False,50000,239823,,15.718934152999736,8.209999577957205e-07,15.718934973999694,0.00013768900043942267,0.3447658860000047,0.39619859300000826,0.34070854899982805,NA,1.6341949269357152,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
24,12,25,rep24_m12,2401042,2402042,2403042,2404042,6.1606153314027585,72.9087918193598,0.038186068616541245,6.157500879624823,0.05628984770338252,1.1257969540676505e-06,0.0010610357930190906,6.154790651669295,0.12295115392823985,2.459023078564797e-06,0.0015681272520317977,1295.2387471991442,592.9898946854362,0.457822850009492,False,50000,109213,,0.2782090480000079,9.720001798996236e-07,0.2782100200001878,0.00013441300006888923,0.019685621000007814,0.026637378000032186,0.024135225000009086,0.050403009000092425,0.05271760655851985,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
