replication,monitoring_dates,ncv_epoch,trajectory_id,training_seed,validation_seed,pilot_seed,pricing_seed,mc_price,mc_observation_variance,mc_standard_error,gcv_price,gcv_observation_variance,gcv_estimator_variance,gcv_standard_error,ncv_price,ncv_observation_variance,ncv_estimator_variance,ncv_standard_error,gcv_vrr_vs_mc,ncv_vrr_vs_mc,ncv_to_gcv_advantage,ncv_beats_gcv,required_ncv_observations_to_match_gcv_50000,required_ncv_observations_reason,optimizer_cumulative_training_runtime_s,training_data_generation_runtime_s,ncv_setup_cost_s,gcv_setup_cost_s,mc_marginal_pricing_runtime_s,gcv_marginal_pricing_runtime_s,ncv_marginal_pricing_runtime_50000_s,ncv_marginal_pricing_runtime_matched_measured_s,ncv_marginal_pricing_runtime_matched_projected_s,break_even_q,break_even_failure_reason,break_even_verified_q,break_even_verified_q_minus_1,break_even_q_minus_1_verification_status
12,12,25,rep12_m12,1201042,1202042,1203042,1204042,6.160823505850539,72.27778047091364,0.03802046303529552,6.156557116407007,0.056618806856760226,1.1323761371352046e-06,0.0010641316352478225,6.1565457987971755,0.12416878797478188,2.4833757594956376e-06,0.0015758730150286975,1276.5684139859925,582.0929852805918,0.45598260062149637,False,109654,,0.27212564499996006,9.210000371240312e-07,0.2721265659999972,0.00012941299996782618,0.019817039999907138,0.02660162200004379,0.025530710000111867,0.04948760999991464,0.05599088948704534,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
12,12,1000,rep12_m12,1201042,1202042,1203042,1204042,6.160823505850539,72.27778047091364,0.03802046303529552,6.156557116407007,0.056618806856760226,1.1323761371352046e-06,0.0010641316352478225,6.156076962389328,0.00400329680213087,8.006593604261741e-08,0.0002829592480245475,1276.5684139859925,18054.56453601984,14.143045008959424,True,3536,,10.864745436000021,9.210000371240312e-07,10.864746357000058,0.00012941299996782618,0.019581115999926624,0.026657307000050423,0.02358150600002773,0.0018674499999633554,0.0016676841043219612,439,,True,True,verified_against_q_minus_1
12,252,25,rep12_m252,1201042,1202042,1203042,1204042,5.810838754048117,64.5613425520043,0.03593364511206853,5.781573196732043,0.05024307748018264,1.0048615496036527e-06,0.00100242782762833,5.785178096868817,0.25217055449496706,5.043411089899341e-06,0.0022457540136665327,1284.9798577220754,256.02252682238856,0.19924244359460064,False,250951,,0.3947203959999115,7.310000000870787e-07,0.3947211269999116,0.00017441799991502194,0.34377581600006124,0.3936066060000485,0.3396165869999095,NA,1.7045424424842859,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
12,252,1000,rep12_m252,1201042,1202042,1203042,1204042,5.810838754048117,64.5613425520043,0.03593364511206853,5.781573196732043,0.05024307748018264,1.0048615496036527e-06,0.00100242782762833,5.784372371675205,0.24938860855295225,4.987772171059045e-06,0.002233332078097443,1284.9798577220754,258.8784745486725,0.20146500584654659,False,248183,,15.170245545999933,7.310000000870787e-07,15.170246276999933,0.00017441799991502194,0.34310240999980124,0.3943887159998667,0.3395988350000607,NA,1.6856531533364014,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
13,12,25,rep13_m12,1301042,1302042,1303042,1304042,6.180491150777537,73.53730943056105,0.0383503088463603,6.1567799467673545,0.05690962443477879,1.1381924886955759e-06,0.001066861044698688,6.157319048805851,0.13493136066898365,2.698627213379673e-06,0.0016427498937390539,1292.1770291216453,544.9979090551401,0.42176721669909367,False,118549,,0.2734659200000351,8.619999789516442e-07,0.27346678200001406,0.00013396100007412315,0.0197479519999888,0.02661846599994533,0.024409304000073462,0.05290509899987228,0.057873971598094175,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
13,12,1000,rep13_m12,1301042,1302042,1303042,1304042,6.180491150777537,73.53730943056105,0.0383503088463603,6.1567799467673545,0.05690962443477879,1.1381924886955759e-06,0.001066861044698688,6.155955329017695,0.0031871944770181663,6.374388954036333e-08,0.00025247552265588705,1292.1770291216453,23072.73997894227,17.85571129880394,True,2801,,10.858306500000026,8.619999789516442e-07,10.858307362000005,0.00013396100007412315,0.019636192000007213,0.026618315999940023,0.023486028000206716,0.001547579000089172,0.0013156872885715803,434,,True,True,verified_against_q_minus_1
13,252,25,rep13_m252,1301042,1302042,1303042,1304042,5.824235453786,64.80496294161578,0.03600137856849812,5.78458390763032,0.05134668012496912,1.0269336024993822e-06,0.0010133773248397569,5.782651099847434,0.257090332402626,5.14180664805252e-06,0.0022675552138928215,1262.1061923359307,252.0707890335041,0.19972232967732023,False,250348,,0.39540134100002433,9.119999049289618e-07,0.39540225299992926,0.00013435300002129225,0.3439455010000074,0.3941957360000288,0.33911215800003447,NA,1.6979210106198528,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
13,252,1000,rep13_m252,1301042,1302042,1303042,1304042,5.824235453786,64.80496294161578,0.03600137856849812,5.78458390763032,0.05134668012496912,1.0269336024993822e-06,0.0010133773248397569,5.7803064542909315,0.2938301392476832,5.876602784953664e-06,0.002424170535452006,1262.1061923359307,220.5524698982246,0.17474953473607618,False,286124,,15.109149350000052,9.119999049289618e-07,15.109150261999957,0.00013435300002129225,0.34298350499989283,0.394427541000141,0.340308197000013,NA,1.9474068511686344,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
14,12,25,rep14_m12,1401042,1402042,1403042,1404042,6.174352925168621,73.15594089569356,0.03825073617479631,6.154761099321861,0.05570128852366354,1.1140257704732707e-06,0.001055474192234595,6.15744382331618,0.11081886441846278,2.216377288369256e-06,0.0014887502437847847,1313.3617342552996,660.1397810705732,0.5026336338669748,False,99477,,0.26989848199991684,8.120000529743265e-07,0.2698992939999698,0.00013599500016425736,0.019592367999848648,0.026609880000023622,0.04014258699999118,0.04883527599986337,0.07986528253996246,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
14,12,1000,rep14_m12,1401042,1402042,1403042,1404042,6.174352925168621,73.15594089569356,0.03825073617479631,6.154761099321861,0.05570128852366354,1.1140257704732707e-06,0.001055474192234595,6.156230072666546,0.0025493794174527994,5.0987588349055985e-08,0.00022580431428353176,1313.3617342552996,28695.587794768886,21.848959845811113,True,2289,,10.74041996599999,8.120000529743265e-07,10.740420778000043,0.00013599500016425736,0.019635199000049397,0.027953915999887613,0.026493400999925143,0.00397821800015663,0.001212867897776573,448,,True,True,verified_against_q_minus_1
14,252,25,rep14_m252,1401042,1402042,1403042,1404042,5.703284828547144,62.939116877066944,0.03547932267590996,5.780784186397892,0.046687969726106185,9.337593945221236e-07,0.0009663122655343476,5.7768493555243055,0.28012747208455635,5.602549441691127e-06,0.0023669705198187674,1348.0799710567348,224.68027290828798,0.16666687268720806,False,300000,,0.39141801699997814,1.3520000265998533e-06,0.39141936900000474,0.00013655700013259775,0.34457306299987067,0.39633203600010347,0.3391391160000694,NA,2.0348346960004164,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
14,252,1000,rep14_m252,1401042,1402042,1403042,1404042,5.703284828547144,62.939116877066944,0.03547932267590996,5.780784186397892,0.046687969726106185,9.337593945221236e-07,0.0009663122655343476,5.779427043491401,0.3009134178380244,6.018268356760488e-06,0.002453215921349054,1348.0799710567348,209.16022066834452,0.1551541638174386,False,322261,,15.031509888999835,1.3520000265998533e-06,15.031511240999862,0.00013655700013259775,0.3433723790001295,0.3932821660000627,0.3398807050000414,NA,2.190605917480367,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
15,12,25,rep15_m12,1501042,1502042,1503042,1504042,6.157524309696986,72.32392847528554,0.03803259877402162,6.155975933757486,0.05827754726568504,1.165550945313701e-06,0.0010796068475670674,6.154082499858709,0.11975606910357667,2.395121382071533e-06,0.0015476179703245673,1241.0256070929615,603.9270411650936,0.4866354390380079,False,102747,,0.2702927120001277,1.311999994868529e-06,0.2702940240001226,0.00013220899995758373,0.01970888699997886,0.02665418099991257,0.023382642000115084,0.0478184930000225,0.048049926351716496,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
15,12,1000,rep15_m12,1501042,1502042,1503042,1504042,6.157524309696986,72.32392847528554,0.03803259877402162,6.155975933757486,0.05827754726568504,1.165550945313701e-06,0.0010796068475670674,6.155605942948372,0.002421989923112343,4.843979846224686e-08,0.00022009043246412795,1241.0256070929615,29861.366385185753,24.06184547241895,True,2078,,10.79524987600007,1.311999994868529e-06,10.795251188000066,0.00013220899995758373,0.019593319000023257,0.026665912999987995,0.02353589000017564,0.001362169999993057,0.0009781515884072997,427,,True,True,verified_against_q_minus_1
15,252,25,rep15_m252,1501042,1502042,1503042,1504042,5.784919467649667,63.63456150876701,0.03567479824995987,5.781633551845367,0.04768611692179003,9.537223384358006e-07,0.000976587086969616,5.778683177020906,0.2585364493251679,5.170728986503358e-06,0.0022739236984787676,1334.4462836664602,246.13381082190153,0.1844463983560553,False,271082,,0.3972387599999365,1.3330000001587905e-06,0.3972400929999367,0.00013141699992047506,0.3453355359999932,0.39364326800000526,0.341011528999843,NA,1.8488417460867088,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
15,252,1000,rep15_m252,1501042,1502042,1503042,1504042,5.784919467649667,63.63456150876701,0.03567479824995987,5.781633551845367,0.04768611692179003,9.537223384358006e-07,0.000976587086969616,5.780194582974487,0.2633049881787092,5.266099763574184e-06,0.002294798414583334,1334.4462836664602,241.67624756724032,0.18110601417632363,False,276082,,15.149552552999921,1.3330000001587905e-06,15.149553885999921,0.00013141699992047506,0.3444363250000606,0.394257793999941,0.33983554800011007,NA,1.8764495552593277,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
16,12,25,rep16_m12,1601042,1602042,1603042,1604042,6.137332147937321,71.60461221503977,0.037842994652918197,6.155931671054868,0.05578687865059029,1.1157375730118057e-06,0.0010562847973022264,6.157884983446459,0.12606810284285117,2.5213620568570234e-06,0.0015878797362700436,1283.538601675864,567.9835787193349,0.4425138269918349,False,112991,,0.27052455600005487,9.020000106829684e-07,0.27052545800006556,0.00012991400012651866,0.019644835999997667,0.026717920999999478,0.0265779679998559,0.05039085700013857,0.06006142364543436,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
16,12,1000,rep16_m12,1601042,1602042,1603042,1604042,6.137332147937321,71.60461221503977,0.037842994652918197,6.155931671054868,0.05578687865059029,1.1157375730118057e-06,0.0010562847973022264,6.155596469521595,0.003388585491644577,6.777170983289154e-08,0.00026033000179174803,1283.538601675864,21131.121641050293,16.463175796552008,True,3038,,10.793924235000077,9.020000106829684e-07,10.793925137000087,0.00012991400012651866,0.01968253600011849,0.02680590599993593,0.025618264000058844,0.004044962999842028,0.0015565657206435754,475,,True,True,verified_against_q_minus_1
16,252,25,rep16_m252,1601042,1602042,1603042,1604042,5.799328843887266,64.42975541683894,0.035897006955131774,5.782975976681967,0.0485056221179027,9.70112442358054e-07,0.0009849428624839382,5.787301807409305,0.266234906108455,5.324698122169101e-06,0.0023075307413269928,1328.2945894442798,242.00341104254923,0.18219106888314324,False,274438,,0.3938851610000711,1.0520000159885967e-06,0.3938862130000871,0.00013683700012734334,0.3438599629998862,0.39452165199986666,0.33930306700017354,NA,1.8623531020278725,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
16,252,1000,rep16_m252,1601042,1602042,1603042,1604042,5.799328843887266,64.42975541683894,0.035897006955131774,5.782975976681967,0.0485056221179027,9.70112442358054e-07,0.0009849428624839382,5.782120699153241,0.3709853583251806,7.419707166503612e-06,0.002723913942565663,1328.2945894442798,173.67196297910007,0.1307480767890197,False,382415,,15.140679206000186,1.0520000159885967e-06,15.140680258000202,0.00013683700012734334,0.34199159800004963,0.3927836049999769,0.3384079439999823,NA,2.5882454780950646,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
17,12,25,rep17_m12,1701042,1702042,1703042,1704042,6.159276525788098,71.80102958718018,0.03789486233968404,6.157018361902414,0.05778182769578694,1.1556365539157389e-06,0.001075005373900865,6.156848300373064,0.11084587095803582,2.216917419160716e-06,0.001488931636832503,1242.6230261389849,647.7555633476209,0.5212808307281204,False,95918,,0.2715689280000788,1.1120000635855831e-06,0.2715700400001424,0.0001367669999581267,0.01975172700008443,0.026528434000056222,0.02434910699980719,0.04475507300003301,0.046710352904150126,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
17,12,1000,rep17_m12,1701042,1702042,1703042,1704042,6.159276525788098,71.80102958718018,0.03789486233968404,6.157018361902414,0.05778182769578694,1.1556365539157389e-06,0.001075005373900865,6.156284164393977,0.0032847040050174594,6.569408010034919e-08,0.00025630856423527717,1242.6230261389849,21859.208463685765,17.591182525890886,True,2843,,10.743941255999971,1.1120000635855831e-06,10.743942368000035,0.0001367669999581267,0.019665945000042484,0.02672612600008506,0.02344232300015392,0.0015628370001650183,0.0013329304857887519,427,,True,True,verified_against_q_minus_1
17,252,25,rep17_m252,1701042,1702042,1703042,1704042,5.722697137928293,63.44903284547427,0.035622754763065215,5.781309082598557,0.04743152865840228,9.486305731680456e-07,0.0009739766799919008,5.778889468895501,0.2803682761457146,5.6073655229142916e-06,0.0023679876526101844,1337.6974059265233,226.30603475443914,0.16917580444711547,False,295551,,0.395079811999949,8.720001005713129e-07,0.3950806840000496,0.00016462899998259672,0.3448101090000364,0.39407125999991877,0.3408055089998925,NA,2.0145081798085442,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
17,252,1000,rep17_m252,1701042,1702042,1703042,1704042,5.722697137928293,63.44903284547427,0.035622754763065215,5.781309082598557,0.04743152865840228,9.486305731680456e-07,0.0009739766799919008,5.780643320734212,0.2601778341353277,5.203556682706554e-06,0.0022811305711656566,1337.6974059265233,243.8679415421384,0.18230426437377237,False,274267,,15.126705197000092,8.720001005713129e-07,15.126706069000193,0.00016462899998259672,0.34456280000017614,0.3964456829999108,0.3400603840000258,NA,1.8653468267707014,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
18,12,25,rep18_m12,1801042,1802042,1803042,1804042,6.123090094651009,71.93423868838495,0.03792999833598334,6.156368259447608,0.05622812128533881,1.1245624257067761e-06,0.001060453877218041,6.1534411012116355,0.10249602991201036,2.049920598240207e-06,0.0014317543777618447,1279.3285111437901,701.8246340871764,0.5485882851619609,False,91144,,0.2683717039999465,7.609999101987341e-07,0.2683724649998567,0.0001426779999746941,0.01979832400002124,0.026684687000170015,0.02657974099997773,0.043280591999973694,0.04845167827403941,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
18,12,1000,rep18_m12,1801042,1802042,1803042,1804042,6.123090094651009,71.93423868838495,0.03792999833598334,6.156368259447608,0.05622812128533881,1.1245624257067761e-06,0.001060453877218041,6.155844481238019,0.002414383441377041,4.8287668827540815e-08,0.00021974455357878797,1279.3285111437901,29794.040770656273,23.28881167825984,True,2147,,10.685731975999943,7.609999101987341e-07,10.685732736999853,0.0001426779999746941,0.019633134000059727,0.026831953999817415,0.025359646999959295,0.0037732929999947373,0.001088943242178252,464,,True,True,verified_against_q_minus_1
18,252,25,rep18_m252,1801042,1802042,1803042,1804042,5.744027133871242,63.73973899139345,0.03570426836987237,5.781457533996077,0.04809934140321296,9.619868280642592e-07,0.0009808092720117706,5.779669673276227,0.27031531788960256,5.4063063577920515e-06,0.0023251465239403843,1325.1686433098591,235.79773240014802,0.1779379051795239,False,280997,,0.3979290869999659,1.112999825636507e-06,0.3979301999997915,0.0001373090001379751,0.3436360800001239,0.3951321439999447,0.34181779199980156,NA,1.9209954819713646,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
18,252,1000,rep18_m252,1801042,1802042,1803042,1804042,5.744027133871242,63.73973899139345,0.03570426836987237,5.781457533996077,0.04809934140321296,9.619868280642592e-07,0.0009808092720117706,5.780542440758962,0.28867815595957064,5.773563119191412e-06,0.0024028239883918698,1325.1686433098591,220.7986218407194,0.16661926235232455,False,300086,,15.255247839000049,1.112999825636507e-06,15.255248951999874,0.0001373090001379751,0.34413648000008834,0.39524727100001655,0.3400386979999439,NA,2.040817054560223,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
19,12,25,rep19_m12,1901042,1902042,1903042,1904042,6.173488747439312,72.10924340744799,0.037976109176019596,6.156923296375228,0.05561820388680805,1.112364077736161e-06,0.0010546867201857435,6.1543759094265775,0.11148942821162408,2.2297885642324816e-06,0.0014932476566974688,1296.5043523196443,646.7809958678195,0.49886527161334204,False,100228,,0.2705071420000422,8.919998890632996e-07,0.2705080339999313,0.00014035500021236658,0.019759180999926684,0.02664993400003368,0.02347055699988232,0.047228235000147833,0.04704813973968411,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
19,12,1000,rep19_m12,1901042,1902042,1903042,1904042,6.173488747439312,72.10924340744799,0.037976109176019596,6.156923296375228,0.05561820388680805,1.112364077736161e-06,0.0010546867201857435,6.156356554519037,0.002924553142698431,5.849106285396862e-08,0.00024184925646767786,1296.5043523196443,24656.499604898316,19.017675922787358,True,2630,,10.751366367999935,8.919998890632996e-07,10.751367259999824,0.00014035500021236658,0.019636701000081302,0.026710147000130746,0.023458725000182312,0.0014650040000105946,0.0012339289350095897,426,,True,True,verified_against_q_minus_1
19,252,25,rep19_m252,1901042,1902042,1903042,1904042,5.79407155168785,64.01364214807796,0.035780900533127435,5.782190626089311,0.049371868820294554,9.874373764058911e-07,0.0009936988358682378,5.780971767041678,0.31900914345557313,6.380182869111463e-06,0.0025259023870908915,1296.5610514172968,200.66397299672647,0.15476631260624144,False,323068,,0.40956447700000354,9.010000212583691e-07,0.4095653780000248,0.00013489299999491777,0.3441696720001346,0.39487434200009375,0.34063794400003644,NA,2.2009843858440754,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
19,252,1000,rep19_m252,1901042,1902042,1903042,1904042,5.79407155168785,64.01364214807796,0.035780900533127435,5.782190626089311,0.049371868820294554,9.874373764058911e-07,0.0009936988358682378,5.781284644536164,0.3908589728595981,7.817179457191962e-06,0.002795921933315013,1296.5610514172968,163.77682640810843,0.12631632442535637,False,395832,,15.129592903000002,9.010000212583691e-07,15.129593804000024,0.00013489299999491777,0.34353569999984757,0.3946209149999049,0.3379156159999184,NA,2.675156282249594,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
20,12,25,rep20_m12,2001042,2002042,2003042,2004042,6.134217729624557,72.08373465393646,0.03796939152895038,6.154589795370109,0.054984948656596054,1.0996989731319212e-06,0.0010486653294220808,6.157074225755883,0.09445380998827338,1.8890761997654675e-06,0.0013744366845240517,1310.9721190089574,763.163864569209,0.5821358467532706,False,85891,,0.27308063700002094,7.720000212430023e-07,0.2730814090000422,0.00013118600008965586,0.019830956000078004,0.02667327800008934,0.02441492399998424,0.04025783399993088,0.04194044474565292,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
20,12,1000,rep20_m12,2001042,2002042,2003042,2004042,6.134217729624557,72.08373465393646,0.03796939152895038,6.154589795370109,0.054984948656596054,1.0996989731319212e-06,0.0010486653294220808,6.155756710433348,0.0026151156761179536,5.2302313522359076e-08,0.00022869699062812146,1310.9721190089574,27564.262381288696,21.025818918350588,True,2379,,10.933481549000135,7.720000212430023e-07,10.933482321000156,0.00013118600008965586,0.019629417999794896,0.02669050100007553,0.024406638000073144,0.0013761170000634593,0.0011612678360434802,432,,True,True,verified_against_q_minus_1
20,252,25,rep20_m252,2001042,2002042,2003042,2004042,5.854850123444673,65.44421747577621,0.03617850673418576,5.783119988874941,0.049669133018141874,9.933826603628374e-07,0.0009966858383476899,5.78175644202874,0.2861922943395992,5.723845886791984e-06,0.002392456036543197,1317.603378578652,228.67218569525608,0.1735516084832245,False,288099,,0.40474673600010647,8.50999867907376e-07,0.4047475869999744,0.00013627599992105388,0.34361387400008425,0.3943439720001152,0.34097388100008175,NA,1.9646846828448512,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
20,252,1000,rep20_m252,2001042,2002042,2003042,2004042,5.854850123444673,65.44421747577621,0.03617850673418576,5.783119988874941,0.049669133018141874,9.933826603628374e-07,0.0009966858383476899,5.780727794868075,0.2567025000454946,5.1340500009098925e-06,0.0022658442137335685,1317.603378578652,254.9418781047233,0.19348908954661198,False,258413,,15.26500020100002,8.50999867907376e-07,15.265001051999889,0.00013627599992105388,0.34382496999978684,0.39513169299993933,0.3400622490000842,NA,1.7575301190171753,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
21,12,25,rep21_m12,2101042,2102042,2103042,2104042,6.179437416754565,72.57650783850234,0.038098952174174645,6.157330601576172,0.05741538509503115,1.148307701900623e-06,0.001071591200925345,6.1550777785700195,0.08404443015572541,1.6808886031145082e-06,0.0012964908804594456,1264.0602813754056,863.549288204177,0.6831551476837494,False,73190,,0.272033183999838,8.919998890632996e-07,0.27203407599972707,0.0001320579999628535,0.019766663999917,0.02665900000010879,0.026465637000001152,0.03557423799998105,0.03874039944060169,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
21,12,1000,rep21_m12,2101042,2102042,2103042,2104042,6.179437416754565,72.57650783850234,0.038098952174174645,6.157330601576172,0.05741538509503115,1.148307701900623e-06,0.001071591200925345,6.156213310672443,0.0034699679208655015,6.939935841731002e-08,0.0002634375797362822,1264.0602813754056,20915.61348509523,16.546373454861865,True,3022,,10.82564589399999,8.919998890632996e-07,10.82564678599988,0.0001320579999628535,0.019683428999996977,0.026811125999984142,0.02415036500019596,0.0016567449999911332,0.001459648060611844,431,,True,True,verified_against_q_minus_1
21,252,25,rep21_m252,2101042,2102042,2103042,2104042,5.815834321386479,63.81548729039508,0.03572547754485448,5.7805406877030645,0.04872722315481691,9.745444630963381e-07,0.000987190185879265,5.784880864849401,0.2535514845091399,5.0710296901827975e-06,0.002251894688963673,1309.6475267560293,251.6865062491665,0.19217881231951697,False,260175,,0.3982776709999598,1.2829998468077974e-06,0.3982789539998066,0.00013397199995779374,0.3452180970000427,0.3945818740000959,0.3408792909999647,NA,1.7737653907183164,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
21,252,1000,rep21_m252,2101042,2102042,2103042,2104042,5.815834321386479,63.81548729039508,0.03572547754485448,5.7805406877030645,0.04872722315481691,9.745444630963381e-07,0.000987190185879265,5.787323395189536,0.24146689455989878,4.829337891197975e-06,0.0021975754574525934,1309.6475267560293,264.28255271475683,0.20179670278871098,False,247775,,15.254261705999852,1.2829998468077974e-06,15.254262988999699,0.00013397199995779374,0.3442973159999383,0.39418873600016013,0.3394129050000174,NA,1.6819606507275862,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
22,12,25,rep22_m12,2201042,2202042,2203042,2204042,6.251370221198871,73.26548484134545,0.038279363850864986,6.157462875649469,0.059492595867922236,1.1898519173584446e-06,0.0010908033357844322,6.154088062424459,0.11087159498843295,2.217431899768659e-06,0.0014891043951881476,1231.505934015722,660.8138436990026,0.5365900605482314,False,93182,,0.272380677000001,7.819999154889956e-07,0.2723814589999165,0.00012792100005754037,0.01973870300003,0.02663128900007905,0.024266774000125224,0.04329732600012903,0.04522453069759337,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
22,12,1000,rep22_m12,2201042,2202042,2203042,2204042,6.251370221198871,73.26548484134545,0.038279363850864986,6.157462875649469,0.059492595867922236,1.1898519173584446e-06,0.0010908033357844322,6.156381425077614,0.0027018872572066575,5.403774514413315e-08,0.00023246020120470763,1231.505934015722,27116.41081467288,22.018903901056397,True,2271,,10.79176616399991,7.819999154889956e-07,10.791766945999825,0.00012792100005754037,0.019624197000212007,0.02662241300004098,0.023470828999961668,0.001407135000135895,0.001066045053178259,428,,True,True,verified_against_q_minus_1
22,252,25,rep22_m252,2201042,2202042,2203042,2204042,5.814503044475091,65.21208244330252,0.03611428593875352,5.781861114842214,0.05072431794751497,1.0144863589502994e-06,0.001007217135949493,5.781730753307133,0.3007439201927093,6.014878403854186e-06,0.002452524903819365,1285.6177289713034,216.83591276430866,0.16866282089763301,False,296450,,0.397434573000055,1.0710000424296595e-06,0.39743564400009745,0.00017260399999941,0.3419072489998598,0.423065435999888,0.3584581000000071,NA,2.125298074900042,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
22,252,1000,rep22_m252,2201042,2202042,2203042,2204042,5.814503044475091,65.21208244330252,0.03611428593875352,5.781861114842214,0.05072431794751497,1.0144863589502994e-06,0.001007217135949493,5.782378212122219,0.32744000675082935,6.548800135016587e-06,0.0025590623546558194,1285.6177289713034,199.1573451588849,0.15491179117313675,False,322765,,15.246312189000037,1.0710000424296595e-06,15.246313260000079,0.00017260399999941,0.3444054550000146,0.3935932849999517,0.34113335500001085,NA,2.20211814653157,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
23,12,25,rep23_m12,2301042,2302042,2303042,2304042,6.132585883674349,72.0674343991045,0.037965098287533645,6.155544580913855,0.0565212522771317,1.130425045542634e-06,0.0010632144870827494,6.154655939911723,0.12721053795746087,2.5442107591492174e-06,0.0015950582306452695,1275.0502067036248,566.5209467410931,0.44431265824874017,False,112534,,0.2738949429999593,8.409999736613827e-07,0.273895783999933,0.00013452300004246354,0.019614219000004596,0.026603866999948877,0.04128565499991055,0.05607557899998028,0.09292079799519867,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
23,12,1000,rep23_m12,2301042,2302042,2303042,2304042,6.132585883674349,72.0674343991045,0.037965098287533645,6.155544580913855,0.0565212522771317,1.130425045542634e-06,0.0010632144870827494,6.155660942554514,0.003240071620561593,6.480143241123187e-08,0.00025456125473298535,1275.0502067036248,22242.543634456215,17.444445338320953,True,2867,,10.865761543999952,8.409999736613827e-07,10.865762384999925,0.00013452300004246354,0.019690231999902608,0.026932243999908678,0.027598756999850593,0.003878169000017806,0.0015825127263714332,472,,True,True,verified_against_q_minus_1
23,252,25,rep23_m252,2301042,2302042,2303042,2304042,5.759450358584744,63.49845163853033,0.03563662487905675,5.782357204913861,0.04830060572949073,9.660121145898145e-07,0.000982859152976567,5.782890490496695,0.2590958383858486,5.181916767716972e-06,0.0022763823860935516,1314.6512487680936,245.07708048929632,0.1864198438323077,False,268212,,0.3986433610000404,9.119999049289618e-07,0.3986442729999453,0.00013485299996318645,0.34544843100002254,0.40724148599997534,0.34028241000009984,NA,1.8253565150189355,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
23,252,1000,rep23_m252,2301042,2302042,2303042,2304042,5.759450358584744,63.49845163853033,0.03563662487905675,5.782357204913861,0.04830060572949073,9.660121145898145e-07,0.000982859152976567,5.778850171434474,0.23167118728200217,4.633423745640043e-06,0.0021525389068818347,1314.6512487680936,274.08868743456094,0.20848775497790636,False,239823,,15.144883649999883,9.119999049289618e-07,15.144884561999788,0.00013485299996318645,0.34478064900008576,0.39625135600022077,0.34167400800015457,NA,1.6388257124124213,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
24,12,25,rep24_m12,2401042,2402042,2403042,2404042,6.1606153314027585,72.9087918193598,0.038186068616541245,6.157500879624823,0.05628984770338252,1.1257969540676505e-06,0.0010610357930190906,6.154790651669295,0.12295115392823985,2.459023078564797e-06,0.0015681272520317977,1295.2387471991442,592.9898946854362,0.457822850009492,False,109213,,0.2716184359999261,8.310000794153893e-07,0.2716192670000055,0.00015354800007116864,0.01965333299995109,0.026766913000074055,0.02639814999997725,0.04966495400003623,0.05766042311895031,NA,proposed_marginal_not_below_baseline_no_finite_break_even,False,False,
